16 1708939978 2.000000 1 2.000000 2.000000 2.000000
16 1708939988 1.000000 1 1.000000 1.000000 1.000000
16 1708939993 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708939998 2.000000 1 2.000000 2.000000 2.000000
16 1708940003 -4.000000 1 -4.000000 -4.000000 -4.000000
16 1708940013 2.000000 1 2.000000 2.000000 2.000000
16 1708940018 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940028 2.000000 1 2.000000 2.000000 2.000000
16 1708940033 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940038 1.000000 1 1.000000 1.000000 1.000000
16 1708940043 0.000000 1 0.000000 0.000000 0.000000
16 1708940048 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708940053 2.000000 1 2.000000 2.000000 2.000000
16 1708940058 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940068 2.000000 1 2.000000 2.000000 2.000000
16 1708940073 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940078 1.000000 1 1.000000 1.000000 1.000000
16 1708940083 0.000000 1 0.000000 0.000000 0.000000
16 1708940088 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708940093 2.000000 1 2.000000 2.000000 2.000000
16 1708940098 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940108 2.000000 1 2.000000 2.000000 2.000000
16 1708940113 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940123 2.000000 1 2.000000 2.000000 2.000000
16 1708940128 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940133 2.000000 1 2.000000 2.000000 2.000000
16 1708940138 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940148 2.000000 1 2.000000 2.000000 2.000000
16 1708940153 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940163 2.000000 1 2.000000 2.000000 2.000000
16 1708940168 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940173 2.000000 1 2.000000 2.000000 2.000000
16 1708940178 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940188 2.000000 1 2.000000 2.000000 2.000000
16 1708940193 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940203 2.000000 1 2.000000 2.000000 2.000000
16 1708940208 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940213 2.000000 1 2.000000 2.000000 2.000000
16 1708940218 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940228 2.000000 1 2.000000 2.000000 2.000000
16 1708940233 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940243 2.000000 1 2.000000 2.000000 2.000000
16 1708940248 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940253 1.000000 1 1.000000 1.000000 1.000000
16 1708940258 0.000000 1 0.000000 0.000000 0.000000
16 1708940263 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708940268 2.000000 1 2.000000 2.000000 2.000000
16 1708940273 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940283 2.000000 1 2.000000 2.000000 2.000000
16 1708940288 -2.000000 1 -2.000000 -2.000000 -2.000000
16 1708940293 1.000000 1 1.000000 1.000000 1.000000
16 1708940298 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708940308 1.000000 1 1.000000 1.000000 1.000000
16 1708940313 -1.000000 1 -1.000000 -1.000000 -1.000000
16 1708940323 0.000000 1 0.000000 0.000000 0.000000
